2019-08-24 @ 17:08:33 | Data Collected, sleeping for 2 mins
2019-08-24 @ 17:10:35 | Data Collected, sleeping for 2 mins
2019-08-24 @ 17:12:37 | Data Collected, sleeping for 2 mins
2019-08-24 @ 17:14:38 | Data Collected, sleeping for 2 mins
2019-08-24 @ 17:16:40 | Data Collected, sleeping for 2 mins
2019-08-24 @ 17:18:41 | Data Collected, sleeping for 2 mins
2019-08-24 @ 17:20:43 | Data Collected, sleeping for 2 mins
2019-08-24 @ 17:22:45 | Data Collected, sleeping for 2 mins
2019-08-24 @ 17:24:46 | Data Collected, sleeping for 2 mins
2019-08-24 @ 17:26:48 | Data Collected, sleeping for 2 mins
2019-08-24 @ 17:28:49 | Data Collected, sleeping for 2 mins
2019-08-24 @ 17:30:51 | Data Collected, sleeping for 2 mins
2019-08-24 @ 17:32:52 | Data Collected, sleeping for 2 mins
2019-08-24 @ 17:34:54 | Data Collected, sleeping for 2 mins
2019-08-24 @ 17:36:56 | Data Collected, sleeping for 2 mins
2019-08-24 @ 17:38:57 | Data Collected, sleeping for 2 mins
2019-08-24 @ 17:40:59 | Data Collected, sleeping for 2 mins
2019-08-24 @ 17:43:00 | Data Collected, sleeping for 2 mins
2019-08-24 @ 17:45:02 | Data Collected, sleeping for 2 mins
2019-08-24 @ 17:47:04 | Data Collected, sleeping for 2 mins
2019-08-24 @ 17:49:05 | Data Collected, sleeping for 2 mins
2019-08-24 @ 17:51:07 | Data Collected, sleeping for 2 mins
2019-08-24 @ 17:53:08 | Data Collected, sleeping for 2 mins
2019-08-24 @ 17:55:10 | Data Collected, sleeping for 2 mins
2019-08-24 @ 17:57:11 | Data Collected, sleeping for 2 mins
2019-08-24 @ 17:59:13 | Data Collected, sleeping for 2 mins
2019-08-24 @ 18:01:15 | Data Collected, sleeping for 2 mins
2019-08-24 @ 18:03:16 | Data Collected, sleeping for 2 mins
2019-08-24 @ 18:05:18 | Data Collected, sleeping for 2 mins
2019-08-24 @ 18:07:19 | Data Collected, sleeping for 2 mins
2019-08-24 @ 18:09:21 | Data Collected, sleeping for 2 mins
2019-08-24 @ 18:11:22 | Data Collected, sleeping for 2 mins
2019-08-24 @ 18:13:24 | Data Collected, sleeping for 2 mins
2019-08-24 @ 18:15:26 | Data Collected, sleeping for 2 mins
2019-08-24 @ 18:17:27 | Data Collected, sleeping for 2 mins
2019-08-24 @ 18:19:29 | Data Collected, sleeping for 2 mins
2019-08-24 @ 18:21:30 | Data Collected, sleeping for 2 mins
2019-08-24 @ 18:23:32 | Data Collected, sleeping for 2 mins
2019-08-24 @ 18:25:34 | Data Collected, sleeping for 2 mins
2019-08-24 @ 18:27:35 | Data Collected, sleeping for 2 mins
2019-08-24 @ 18:29:37 | Data Collected, sleeping for 2 mins
2019-08-24 @ 18:31:37 | log run complete
2019-08-25 @ 13:00:03 | Starting Script
2019-08-25 @ 13:00:04 | Data Collected, sleeping for 2 mins
2019-08-25 @ 13:02:06 | Data Collected, sleeping for 2 mins
2019-08-25 @ 13:04:08 | Data Collected, sleeping for 2 mins
2019-08-25 @ 13:06:09 | Data Collected, sleeping for 2 mins
2019-08-25 @ 13:08:11 | Data Collected, sleeping for 2 mins
2019-08-25 @ 13:10:12 | Data Collected, sleeping for 2 mins
2019-08-25 @ 13:12:14 | Data Collected, sleeping for 2 mins
2019-08-25 @ 13:14:15 | Data Collected, sleeping for 2 mins
2019-08-25 @ 13:16:17 | Data Collected, sleeping for 2 mins
2019-08-25 @ 13:18:19 | Data Collected, sleeping for 2 mins
2019-08-25 @ 13:20:20 | Data Collected, sleeping for 2 mins
2019-08-25 @ 13:22:22 | Data Collected, sleeping for 2 mins
2019-08-25 @ 13:24:23 | Data Collected, sleeping for 2 mins
2019-08-25 @ 13:26:25 | Data Collected, sleeping for 2 mins
2019-08-25 @ 13:28:26 | Data Collected, sleeping for 2 mins
2019-08-25 @ 13:30:28 | Data Collected, sleeping for 2 mins
2019-08-25 @ 13:32:30 | Data Collected, sleeping for 2 mins
2019-08-25 @ 13:34:31 | Data Collected, sleeping for 2 mins
2019-08-25 @ 13:36:33 | Data Collected, sleeping for 2 mins
2019-08-25 @ 13:38:34 | Data Collected, sleeping for 2 mins
2019-08-25 @ 13:40:36 | Data Collected, sleeping for 2 mins
2019-08-25 @ 13:42:37 | Data Collected, sleeping for 2 mins
2019-08-25 @ 13:44:39 | Data Collected, sleeping for 2 mins
2019-08-25 @ 13:46:41 | Data Collected, sleeping for 2 mins
2019-08-25 @ 13:48:42 | Data Collected, sleeping for 2 mins
2019-08-25 @ 13:50:44 | Data Collected, sleeping for 2 mins
2019-08-25 @ 13:52:45 | Data Collected, sleeping for 2 mins
2019-08-25 @ 13:54:47 | Data Collected, sleeping for 2 mins
2019-08-25 @ 13:56:48 | Data Collected, sleeping for 2 mins
2019-08-25 @ 13:58:50 | Data Collected, sleeping for 2 mins
2019-08-25 @ 14:00:52 | Data Collected, sleeping for 2 mins
2019-08-25 @ 14:02:53 | Data Collected, sleeping for 2 mins
2019-08-25 @ 14:04:55 | Data Collected, sleeping for 2 mins
2019-08-25 @ 14:06:56 | Data Collected, sleeping for 2 mins
2019-08-25 @ 14:08:58 | Data Collected, sleeping for 2 mins
2019-08-25 @ 14:11:00 | Data Collected, sleeping for 2 mins
2019-08-25 @ 14:13:01 | Data Collected, sleeping for 2 mins
2019-08-25 @ 14:15:03 | Data Collected, sleeping for 2 mins
2019-08-25 @ 14:17:04 | Data Collected, sleeping for 2 mins
2019-08-25 @ 14:19:06 | Data Collected, sleeping for 2 mins
2019-08-25 @ 14:21:08 | Data Collected, sleeping for 2 mins
2019-08-25 @ 14:23:09 | Data Collected, sleeping for 2 mins
2019-08-25 @ 14:25:11 | Data Collected, sleeping for 2 mins
2019-08-25 @ 14:27:13 | Data Collected, sleeping for 2 mins
2019-08-25 @ 14:29:14 | Data Collected, sleeping for 2 mins
2019-08-25 @ 14:31:16 | Data Collected, sleeping for 2 mins
2019-08-25 @ 14:33:18 | Data Collected, sleeping for 2 mins
2019-08-25 @ 14:35:19 | Data Collected, sleeping for 2 mins
2019-08-25 @ 14:37:21 | Data Collected, sleeping for 2 mins
2019-08-25 @ 14:39:22 | Data Collected, sleeping for 2 mins
2019-08-25 @ 14:41:24 | Data Collected, sleeping for 2 mins
2019-08-25 @ 14:43:25 | Data Collected, sleeping for 2 mins
2019-08-25 @ 14:45:27 | Data Collected, sleeping for 2 mins
2019-08-25 @ 14:47:29 | Data Collected, sleeping for 2 mins
2019-08-25 @ 14:49:30 | Data Collected, sleeping for 2 mins
2019-08-25 @ 14:51:32 | Data Collected, sleeping for 2 mins
2019-08-25 @ 14:53:33 | Data Collected, sleeping for 2 mins
2019-08-25 @ 14:55:35 | Data Collected, sleeping for 2 mins
2019-08-25 @ 14:57:37 | Data Collected, sleeping for 2 mins
2019-08-25 @ 14:59:38 | Data Collected, sleeping for 2 mins
2019-08-25 @ 15:01:38 | log run complete
2019-08-25 @ 15:30:01 | Starting Script
2019-08-25 @ 15:30:03 | Data Collected, sleeping for 2 mins
2019-08-25 @ 15:32:05 | Data Collected, sleeping for 2 mins
2019-08-25 @ 15:34:06 | Data Collected, sleeping for 2 mins
2019-08-25 @ 15:36:08 | Data Collected, sleeping for 2 mins
2019-08-25 @ 15:38:10 | Data Collected, sleeping for 2 mins
2019-08-25 @ 15:40:11 | Data Collected, sleeping for 2 mins
2019-08-25 @ 15:42:13 | Data Collected, sleeping for 2 mins
2019-08-25 @ 15:44:14 | Data Collected, sleeping for 2 mins
2019-08-25 @ 15:46:16 | Data Collected, sleeping for 2 mins
2019-08-25 @ 15:48:18 | Data Collected, sleeping for 2 mins
2019-08-25 @ 15:50:19 | Data Collected, sleeping for 2 mins
2019-08-25 @ 15:52:21 | Data Collected, sleeping for 2 mins
2019-08-25 @ 15:54:22 | Data Collected, sleeping for 2 mins
2019-08-25 @ 15:56:24 | Data Collected, sleeping for 2 mins
2019-08-25 @ 15:58:26 | Data Collected, sleeping for 2 mins
2019-08-25 @ 16:00:27 | Data Collected, sleeping for 2 mins
2019-08-25 @ 16:02:29 | Data Collected, sleeping for 2 mins
2019-08-25 @ 16:04:31 | Data Collected, sleeping for 2 mins
2019-08-25 @ 16:06:33 | Data Collected, sleeping for 2 mins
2019-08-25 @ 16:08:35 | Data Collected, sleeping for 2 mins
2019-08-25 @ 16:10:36 | Data Collected, sleeping for 2 mins
2019-08-25 @ 16:12:38 | Data Collected, sleeping for 2 mins
2019-08-25 @ 16:14:40 | Data Collected, sleeping for 2 mins
2019-08-25 @ 16:16:42 | Data Collected, sleeping for 2 mins
2019-08-25 @ 16:18:44 | Data Collected, sleeping for 2 mins
2019-08-25 @ 16:20:45 | Data Collected, sleeping for 2 mins
2019-08-25 @ 16:22:47 | Data Collected, sleeping for 2 mins
2019-08-25 @ 16:24:49 | Data Collected, sleeping for 2 mins
2019-08-25 @ 16:26:50 | Data Collected, sleeping for 2 mins
2019-08-25 @ 16:28:52 | Data Collected, sleeping for 2 mins
2019-08-25 @ 16:30:54 | Data Collected, sleeping for 2 mins
2019-08-25 @ 16:32:55 | Data Collected, sleeping for 2 mins
2019-08-25 @ 16:34:57 | Data Collected, sleeping for 2 mins
2019-08-25 @ 16:36:59 | Data Collected, sleeping for 2 mins
2019-08-25 @ 16:39:00 | Data Collected, sleeping for 2 mins
2019-08-25 @ 16:41:02 | Data Collected, sleeping for 2 mins
2019-08-25 @ 16:43:03 | Data Collected, sleeping for 2 mins
2019-08-25 @ 16:45:05 | Data Collected, sleeping for 2 mins
2019-08-25 @ 16:47:07 | Data Collected, sleeping for 2 mins
2019-08-25 @ 16:49:08 | Data Collected, sleeping for 2 mins
2019-08-25 @ 16:51:10 | Data Collected, sleeping for 2 mins
2019-08-25 @ 16:53:12 | Data Collected, sleeping for 2 mins
2019-08-25 @ 16:55:13 | Data Collected, sleeping for 2 mins
2019-08-25 @ 16:57:15 | Data Collected, sleeping for 2 mins
2019-08-25 @ 16:59:16 | Data Collected, sleeping for 2 mins
2019-08-25 @ 17:01:18 | Data Collected, sleeping for 2 mins
2019-08-25 @ 17:03:20 | Data Collected, sleeping for 2 mins
2019-08-25 @ 17:05:21 | Data Collected, sleeping for 2 mins
2019-08-25 @ 17:07:23 | Data Collected, sleeping for 2 mins
2019-08-25 @ 17:09:24 | Data Collected, sleeping for 2 mins
2019-08-25 @ 17:11:26 | Data Collected, sleeping for 2 mins
2019-08-25 @ 17:13:27 | Data Collected, sleeping for 2 mins
2019-08-25 @ 17:15:29 | Data Collected, sleeping for 2 mins
2019-08-25 @ 17:19:40 | Error!
2019-08-25 @ 17:19:40 | HTTPSConnectionPool(host='fantasy.premierleague.com', port=443): Max retries exceeded with url: /api/element-summary/196/ (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f6865c8d198>: Failed to establish a new connection: [Errno 110] Connection timed out',))
2019-08-25 @ 17:19:40 | Error Logged, sleeping for 2 mins
2019-08-25 @ 17:21:40 | Continuing
2019-08-25 @ 17:21:42 | Data Collected, sleeping for 2 mins
2019-08-25 @ 17:23:44 | Data Collected, sleeping for 2 mins
2019-08-25 @ 17:25:45 | Data Collected, sleeping for 2 mins
2019-08-25 @ 17:27:47 | Data Collected, sleeping for 2 mins
2019-08-25 @ 17:29:48 | Data Collected, sleeping for 2 mins
2019-08-25 @ 17:31:50 | Data Collected, sleeping for 2 mins
2019-08-25 @ 17:33:50 | log run complete
2019-08-31 @ 11:30:02 | Starting Script
2019-08-31 @ 11:30:04 | Data Collected, sleeping for 2 mins
2019-08-31 @ 11:32:05 | Data Collected, sleeping for 2 mins
2019-08-31 @ 11:34:06 | Data Collected, sleeping for 2 mins
2019-08-31 @ 11:36:08 | Data Collected, sleeping for 2 mins
2019-08-31 @ 11:38:10 | Data Collected, sleeping for 2 mins
2019-08-31 @ 11:40:11 | Data Collected, sleeping for 2 mins
2019-08-31 @ 11:42:13 | Data Collected, sleeping for 2 mins
2019-08-31 @ 11:44:14 | Data Collected, sleeping for 2 mins
2019-08-31 @ 11:46:16 | Data Collected, sleeping for 2 mins
2019-08-31 @ 11:48:17 | Data Collected, sleeping for 2 mins
2019-08-31 @ 11:50:19 | Data Collected, sleeping for 2 mins
2019-08-31 @ 11:52:20 | Data Collected, sleeping for 2 mins
2019-08-31 @ 11:54:22 | Data Collected, sleeping for 2 mins
2019-08-31 @ 11:56:24 | Data Collected, sleeping for 2 mins
2019-08-31 @ 11:58:25 | Data Collected, sleeping for 2 mins
2019-08-31 @ 12:00:27 | Data Collected, sleeping for 2 mins
2019-08-31 @ 12:02:28 | Data Collected, sleeping for 2 mins
2019-08-31 @ 12:04:30 | Data Collected, sleeping for 2 mins
2019-08-31 @ 12:06:31 | Data Collected, sleeping for 2 mins
2019-08-31 @ 12:08:33 | Data Collected, sleeping for 2 mins
2019-08-31 @ 12:10:34 | Data Collected, sleeping for 2 mins
2019-08-31 @ 12:12:36 | Data Collected, sleeping for 2 mins
2019-08-31 @ 12:14:37 | Data Collected, sleeping for 2 mins
2019-08-31 @ 12:16:39 | Data Collected, sleeping for 2 mins
2019-08-31 @ 12:18:41 | Data Collected, sleeping for 2 mins
2019-08-31 @ 12:20:42 | Data Collected, sleeping for 2 mins
2019-08-31 @ 12:22:44 | Data Collected, sleeping for 2 mins
2019-08-31 @ 12:24:45 | Data Collected, sleeping for 2 mins
2019-08-31 @ 12:26:47 | Data Collected, sleeping for 2 mins
2019-08-31 @ 12:28:49 | Data Collected, sleeping for 2 mins
2019-08-31 @ 12:30:50 | Data Collected, sleeping for 2 mins
2019-08-31 @ 12:32:52 | Data Collected, sleeping for 2 mins
2019-08-31 @ 12:34:53 | Data Collected, sleeping for 2 mins
2019-08-31 @ 12:37:54 | Data Collected, sleeping for 2 mins
2019-08-31 @ 12:39:56 | Data Collected, sleeping for 2 mins
2019-08-31 @ 12:41:58 | Data Collected, sleeping for 2 mins
2019-08-31 @ 12:44:03 | Data Collected, sleeping for 2 mins
2019-08-31 @ 12:46:05 | Data Collected, sleeping for 2 mins
2019-08-31 @ 12:48:25 | Data Collected, sleeping for 2 mins
2019-08-31 @ 12:50:37 | Data Collected, sleeping for 2 mins
2019-08-31 @ 12:52:51 | Data Collected, sleeping for 2 mins
2019-08-31 @ 12:54:53 | Data Collected, sleeping for 2 mins
2019-08-31 @ 12:56:54 | Data Collected, sleeping for 2 mins
2019-08-31 @ 12:58:56 | Data Collected, sleeping for 2 mins
2019-08-31 @ 13:00:57 | Data Collected, sleeping for 2 mins
2019-08-31 @ 13:02:59 | Data Collected, sleeping for 2 mins
2019-08-31 @ 13:05:00 | Data Collected, sleeping for 2 mins
2019-08-31 @ 13:07:02 | Data Collected, sleeping for 2 mins
2019-08-31 @ 13:09:03 | Data Collected, sleeping for 2 mins
2019-08-31 @ 13:11:05 | Data Collected, sleeping for 2 mins
2019-08-31 @ 13:13:06 | Data Collected, sleeping for 2 mins
2019-08-31 @ 13:15:08 | Data Collected, sleeping for 2 mins
2019-08-31 @ 13:17:10 | Data Collected, sleeping for 2 mins
2019-08-31 @ 13:19:14 | Data Collected, sleeping for 2 mins
2019-08-31 @ 13:21:18 | Data Collected, sleeping for 2 mins
2019-08-31 @ 13:23:20 | Data Collected, sleeping for 2 mins
2019-08-31 @ 13:25:21 | Data Collected, sleeping for 2 mins
2019-08-31 @ 13:27:23 | Data Collected, sleeping for 2 mins
2019-08-31 @ 13:29:25 | Data Collected, sleeping for 2 mins
2019-08-31 @ 13:31:26 | Data Collected, sleeping for 2 mins
2019-08-31 @ 13:33:26 | log run complete
2019-08-31 @ 14:00:02 | Starting Script
2019-08-31 @ 14:00:04 | Data Collected, sleeping for 2 mins
2019-08-31 @ 14:02:05 | Data Collected, sleeping for 2 mins
2019-08-31 @ 14:04:07 | Data Collected, sleeping for 2 mins
2019-08-31 @ 14:06:09 | Data Collected, sleeping for 2 mins
2019-08-31 @ 14:08:10 | Data Collected, sleeping for 2 mins
2019-08-31 @ 14:10:12 | Data Collected, sleeping for 2 mins
2019-08-31 @ 14:12:14 | Data Collected, sleeping for 2 mins
2019-08-31 @ 14:14:15 | Data Collected, sleeping for 2 mins
2019-08-31 @ 14:16:17 | Data Collected, sleeping for 2 mins
2019-08-31 @ 14:18:18 | Data Collected, sleeping for 2 mins
2019-08-31 @ 14:20:20 | Data Collected, sleeping for 2 mins
2019-08-31 @ 14:22:22 | Data Collected, sleeping for 2 mins
2019-08-31 @ 14:24:23 | Data Collected, sleeping for 2 mins
2019-08-31 @ 14:26:25 | Data Collected, sleeping for 2 mins
2019-08-31 @ 14:28:27 | Data Collected, sleeping for 2 mins
2019-08-31 @ 14:30:28 | Data Collected, sleeping for 2 mins
2019-08-31 @ 14:32:30 | Data Collected, sleeping for 2 mins
2019-08-31 @ 14:34:31 | Data Collected, sleeping for 2 mins
2019-08-31 @ 14:36:33 | Data Collected, sleeping for 2 mins
2019-08-31 @ 14:38:35 | Data Collected, sleeping for 2 mins
2019-08-31 @ 14:40:36 | Data Collected, sleeping for 2 mins
2019-08-31 @ 14:42:38 | Data Collected, sleeping for 2 mins
2019-08-31 @ 14:44:39 | Data Collected, sleeping for 2 mins
2019-08-31 @ 14:46:41 | Data Collected, sleeping for 2 mins
2019-08-31 @ 14:48:43 | Data Collected, sleeping for 2 mins
2019-08-31 @ 14:50:44 | Data Collected, sleeping for 2 mins
2019-08-31 @ 14:52:46 | Data Collected, sleeping for 2 mins
2019-08-31 @ 14:54:47 | Data Collected, sleeping for 2 mins
2019-08-31 @ 14:56:49 | Data Collected, sleeping for 2 mins
2019-08-31 @ 14:58:51 | Data Collected, sleeping for 2 mins
2019-08-31 @ 15:00:52 | Data Collected, sleeping for 2 mins
2019-08-31 @ 15:02:54 | Data Collected, sleeping for 2 mins
2019-08-31 @ 15:04:55 | Data Collected, sleeping for 2 mins
2019-08-31 @ 15:06:57 | Data Collected, sleeping for 2 mins
2019-08-31 @ 15:08:58 | Data Collected, sleeping for 2 mins
2019-08-31 @ 15:11:00 | Data Collected, sleeping for 2 mins
2019-08-31 @ 15:13:02 | Data Collected, sleeping for 2 mins
2019-08-31 @ 15:15:03 | Data Collected, sleeping for 2 mins
2019-08-31 @ 15:17:05 | Data Collected, sleeping for 2 mins
2019-08-31 @ 15:19:07 | Data Collected, sleeping for 2 mins
2019-08-31 @ 15:21:08 | Data Collected, sleeping for 2 mins
2019-08-31 @ 15:23:10 | Data Collected, sleeping for 2 mins
2019-08-31 @ 15:25:12 | Data Collected, sleeping for 2 mins
2019-08-31 @ 15:27:13 | Data Collected, sleeping for 2 mins
2019-08-31 @ 15:29:15 | Data Collected, sleeping for 2 mins
2019-08-31 @ 15:31:16 | Data Collected, sleeping for 2 mins
2019-08-31 @ 15:33:18 | Data Collected, sleeping for 2 mins
2019-08-31 @ 15:35:20 | Data Collected, sleeping for 2 mins
2019-08-31 @ 15:37:21 | Data Collected, sleeping for 2 mins
2019-08-31 @ 15:39:23 | Data Collected, sleeping for 2 mins
2019-08-31 @ 15:41:24 | Data Collected, sleeping for 2 mins
2019-08-31 @ 15:43:26 | Data Collected, sleeping for 2 mins
2019-08-31 @ 15:45:27 | Data Collected, sleeping for 2 mins
2019-08-31 @ 15:47:29 | Data Collected, sleeping for 2 mins
2019-08-31 @ 15:49:31 | Data Collected, sleeping for 2 mins
2019-08-31 @ 15:51:32 | Data Collected, sleeping for 2 mins
2019-08-31 @ 15:53:34 | Data Collected, sleeping for 2 mins
2019-08-31 @ 15:55:36 | Data Collected, sleeping for 2 mins
2019-08-31 @ 15:57:37 | Data Collected, sleeping for 2 mins
2019-08-31 @ 15:59:39 | Data Collected, sleeping for 2 mins
2019-08-31 @ 16:01:39 | log run complete
2019-08-31 @ 16:30:02 | Starting Script
2019-08-31 @ 16:30:04 | Data Collected, sleeping for 2 mins
2019-08-31 @ 16:32:05 | Data Collected, sleeping for 2 mins
2019-08-31 @ 16:34:07 | Data Collected, sleeping for 2 mins
2019-08-31 @ 16:36:08 | Data Collected, sleeping for 2 mins
2019-08-31 @ 16:38:10 | Data Collected, sleeping for 2 mins
2019-08-31 @ 16:40:11 | Data Collected, sleeping for 2 mins
2019-08-31 @ 16:42:13 | Data Collected, sleeping for 2 mins
2019-08-31 @ 16:44:14 | Data Collected, sleeping for 2 mins
2019-08-31 @ 16:46:16 | Data Collected, sleeping for 2 mins
2019-08-31 @ 16:48:17 | Data Collected, sleeping for 2 mins
2019-08-31 @ 16:50:19 | Data Collected, sleeping for 2 mins
2019-08-31 @ 16:52:20 | Data Collected, sleeping for 2 mins
2019-08-31 @ 16:54:22 | Data Collected, sleeping for 2 mins
2019-08-31 @ 16:56:23 | Data Collected, sleeping for 2 mins
2019-08-31 @ 16:58:25 | Data Collected, sleeping for 2 mins
2019-08-31 @ 17:00:27 | Data Collected, sleeping for 2 mins
2019-08-31 @ 17:02:28 | Data Collected, sleeping for 2 mins
2019-08-31 @ 17:04:30 | Data Collected, sleeping for 2 mins
2019-08-31 @ 17:06:31 | Data Collected, sleeping for 2 mins
2019-08-31 @ 17:08:33 | Data Collected, sleeping for 2 mins
2019-08-31 @ 17:10:34 | Data Collected, sleeping for 2 mins
2019-08-31 @ 17:12:36 | Data Collected, sleeping for 2 mins
2019-08-31 @ 17:14:37 | Data Collected, sleeping for 2 mins
2019-08-31 @ 17:16:39 | Data Collected, sleeping for 2 mins
2019-08-31 @ 17:18:41 | Data Collected, sleeping for 2 mins
2019-08-31 @ 17:20:42 | Data Collected, sleeping for 2 mins
2019-08-31 @ 17:22:44 | Data Collected, sleeping for 2 mins
2019-08-31 @ 17:24:45 | Data Collected, sleeping for 2 mins
2019-08-31 @ 17:26:47 | Data Collected, sleeping for 2 mins
2019-08-31 @ 17:28:48 | Data Collected, sleeping for 2 mins
2019-08-31 @ 17:30:50 | Data Collected, sleeping for 2 mins
2019-08-31 @ 17:32:52 | Data Collected, sleeping for 2 mins
2019-08-31 @ 17:34:53 | Data Collected, sleeping for 2 mins
2019-08-31 @ 17:36:55 | Data Collected, sleeping for 2 mins
2019-08-31 @ 17:38:56 | Data Collected, sleeping for 2 mins
2019-08-31 @ 17:40:58 | Data Collected, sleeping for 2 mins
2019-08-31 @ 17:42:59 | Data Collected, sleeping for 2 mins
2019-08-31 @ 17:45:01 | Data Collected, sleeping for 2 mins
2019-08-31 @ 17:47:03 | Data Collected, sleeping for 2 mins
2019-08-31 @ 17:49:04 | Data Collected, sleeping for 2 mins
2019-08-31 @ 17:53:14 | Error!
2019-08-31 @ 17:53:14 | HTTPSConnectionPool(host='fantasy.premierleague.com', port=443): Max retries exceeded with url: /api/element-summary/47/ (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7fbf29404550>: Failed to establish a new connection: [Errno 110] Connection timed out',))
2019-08-31 @ 17:53:14 | Error Logged, sleeping for 2 mins
2019-08-31 @ 17:55:14 | Continuing
2019-08-31 @ 17:55:15 | Data Collected, sleeping for 2 mins
2019-08-31 @ 17:57:17 | Data Collected, sleeping for 2 mins
2019-08-31 @ 17:59:18 | Data Collected, sleeping for 2 mins
2019-08-31 @ 18:01:20 | Data Collected, sleeping for 2 mins
2019-08-31 @ 18:03:21 | Data Collected, sleeping for 2 mins
2019-08-31 @ 18:05:23 | Data Collected, sleeping for 2 mins
2019-08-31 @ 18:07:24 | Data Collected, sleeping for 2 mins
2019-08-31 @ 18:09:26 | Data Collected, sleeping for 2 mins
2019-08-31 @ 18:11:28 | Data Collected, sleeping for 2 mins
2019-08-31 @ 18:13:29 | Data Collected, sleeping for 2 mins
2019-08-31 @ 18:15:31 | Data Collected, sleeping for 2 mins
2019-08-31 @ 18:17:32 | Data Collected, sleeping for 2 mins
2019-08-31 @ 18:19:34 | Data Collected, sleeping for 2 mins
2019-08-31 @ 18:21:35 | Data Collected, sleeping for 2 mins
2019-08-31 @ 18:23:37 | Data Collected, sleeping for 2 mins
2019-08-31 @ 18:25:39 | Data Collected, sleeping for 2 mins
2019-08-31 @ 18:27:40 | Data Collected, sleeping for 2 mins
2019-08-31 @ 18:29:42 | Data Collected, sleeping for 2 mins
2019-08-31 @ 18:31:43 | Data Collected, sleeping for 2 mins
2019-08-31 @ 18:33:43 | log run complete
2019-09-01 @ 13:00:02 | Starting Script
2019-09-01 @ 13:00:03 | Data Collected, sleeping for 2 mins
2019-09-01 @ 13:02:05 | Data Collected, sleeping for 2 mins
2019-09-01 @ 13:04:07 | Data Collected, sleeping for 2 mins
2019-09-01 @ 13:06:08 | Data Collected, sleeping for 2 mins
2019-09-01 @ 13:08:10 | Data Collected, sleeping for 2 mins
2019-09-01 @ 13:10:12 | Data Collected, sleeping for 2 mins
2019-09-01 @ 13:12:13 | Data Collected, sleeping for 2 mins
2019-09-01 @ 13:14:15 | Data Collected, sleeping for 2 mins
2019-09-01 @ 13:16:16 | Data Collected, sleeping for 2 mins
2019-09-01 @ 13:18:18 | Data Collected, sleeping for 2 mins
2019-09-01 @ 13:20:19 | Data Collected, sleeping for 2 mins
2019-09-01 @ 13:22:21 | Data Collected, sleeping for 2 mins
2019-09-01 @ 13:24:22 | Data Collected, sleeping for 2 mins
2019-09-01 @ 13:26:24 | Data Collected, sleeping for 2 mins
2019-09-01 @ 13:28:26 | Data Collected, sleeping for 2 mins
2019-09-01 @ 13:30:27 | Data Collected, sleeping for 2 mins
2019-09-01 @ 13:32:29 | Data Collected, sleeping for 2 mins
2019-09-01 @ 13:34:30 | Data Collected, sleeping for 2 mins
2019-09-01 @ 13:36:32 | Data Collected, sleeping for 2 mins
2019-09-01 @ 13:38:34 | Data Collected, sleeping for 2 mins
2019-09-01 @ 13:40:35 | Data Collected, sleeping for 2 mins
2019-09-01 @ 13:42:37 | Data Collected, sleeping for 2 mins
2019-09-01 @ 13:44:38 | Data Collected, sleeping for 2 mins
2019-09-01 @ 13:46:40 | Data Collected, sleeping for 2 mins
2019-09-01 @ 13:48:41 | Data Collected, sleeping for 2 mins
2019-09-01 @ 13:50:43 | Data Collected, sleeping for 2 mins
2019-09-01 @ 13:52:45 | Data Collected, sleeping for 2 mins
2019-09-01 @ 13:54:46 | Data Collected, sleeping for 2 mins
2019-09-01 @ 13:56:48 | Data Collected, sleeping for 2 mins
2019-09-01 @ 13:58:49 | Data Collected, sleeping for 2 mins
2019-09-01 @ 14:00:51 | Data Collected, sleeping for 2 mins
2019-09-01 @ 14:02:53 | Data Collected, sleeping for 2 mins
2019-09-01 @ 14:04:54 | Data Collected, sleeping for 2 mins
2019-09-01 @ 14:06:56 | Data Collected, sleeping for 2 mins
2019-09-01 @ 14:08:57 | Data Collected, sleeping for 2 mins
2019-09-01 @ 14:10:59 | Data Collected, sleeping for 2 mins
2019-09-01 @ 14:13:00 | Data Collected, sleeping for 2 mins
2019-09-01 @ 14:15:02 | Data Collected, sleeping for 2 mins
2019-09-01 @ 14:17:03 | Data Collected, sleeping for 2 mins
2019-09-01 @ 14:19:05 | Data Collected, sleeping for 2 mins
2019-09-01 @ 14:21:07 | Data Collected, sleeping for 2 mins
2019-09-01 @ 14:23:08 | Data Collected, sleeping for 2 mins
2019-09-01 @ 14:25:10 | Data Collected, sleeping for 2 mins
2019-09-01 @ 14:27:12 | Data Collected, sleeping for 2 mins
2019-09-01 @ 14:29:13 | Data Collected, sleeping for 2 mins
2019-09-01 @ 14:31:15 | Data Collected, sleeping for 2 mins
2019-09-01 @ 14:33:16 | Data Collected, sleeping for 2 mins
2019-09-01 @ 14:35:18 | Data Collected, sleeping for 2 mins
2019-09-01 @ 14:37:19 | Data Collected, sleeping for 2 mins
2019-09-01 @ 14:39:21 | Data Collected, sleeping for 2 mins
2019-09-01 @ 14:41:23 | Data Collected, sleeping for 2 mins
